Token	POS-Tag	OOV	Sentence
em	ADP	0	O mestrado em administração de negócios é considerado o que no Brasil?
administração	NOUN	0	O mestrado em administração de negócios é considerado o que no Brasil?
de	ADP	0	O mestrado em administração de negócios é considerado o que no Brasil?
negócios	NOUN	0	O mestrado em administração de negócios é considerado o que no Brasil?
é	AUX	0	O mestrado em administração de negócios é considerado o que no Brasil?
considerado	VERB	0	O mestrado em administração de negócios é considerado o que no Brasil?
o	PRON	0	O mestrado em administração de negócios é considerado o que no Brasil?
que	PRON	0	O mestrado em administração de negócios é considerado o que no Brasil?
no	ADP	0	O mestrado em administração de negócios é considerado o que no Brasil?
Brasil	PROPN	0	O mestrado em administração de negócios é considerado o que no Brasil?
?	PUNCT	0	O mestrado em administração de negócios é considerado o que no Brasil?
Quem	PRON	0	Quem faz a apreciação dos cursos de especialização no Brasil?
faz	VERB	0	Quem faz a apreciação dos cursos de especialização no Brasil?
a	DET	0	Quem faz a apreciação dos cursos de especialização no Brasil?
apreciação	NOUN	1	Quem faz a apreciação dos cursos de especialização no Brasil?
dos	ADP	0	Quem faz a apreciação dos cursos de especialização no Brasil?
cursos	NOUN	0	Quem faz a apreciação dos cursos de especialização no Brasil?
de	ADP	0	Quem faz a apreciação dos cursos de especialização no Brasil?
especialização	NOUN	0	Quem faz a apreciação dos cursos de especialização no Brasil?
no	ADP	0	Quem faz a apreciação dos cursos de especialização no Brasil?
Brasil	PROPN	0	Quem faz a apreciação dos cursos de especialização no Brasil?
?	PUNCT	0	Quem faz a apreciação dos cursos de especialização no Brasil?
Ao	PRON	0	Ao que o mestrado é voltado?
que	PRON	0	Ao que o mestrado é voltado?
o	DET	0	Ao que o mestrado é voltado?
mestrado	NOUN	0	Ao que o mestrado é voltado?
é	AUX	0	Ao que o mestrado é voltado?
voltado	VERB	0	Ao que o mestrado é voltado?
?	PUNCT	0	Ao que o mestrado é voltado?
Em	ADP	0	Em qual ano de curso se dá o estágio sanduíche?
qual	DET	0	Em qual ano de curso se dá o estágio sanduíche?
ano	NOUN	0	Em qual ano de curso se dá o estágio sanduíche?
de	ADP	0	Em qual ano de curso se dá o estágio sanduíche?
curso	NOUN	0	Em qual ano de curso se dá o estágio sanduíche?
se	PRON	0	Em qual ano de curso se dá o estágio sanduíche?
dá	VERB	0	Em qual ano de curso se dá o estágio sanduíche?
o	DET	0	Em qual ano de curso se dá o estágio sanduíche?
estágio	NOUN	0	Em qual ano de curso se dá o estágio sanduíche?
sanduíche	NOUN	1	Em qual ano de curso se dá o estágio sanduíche?
?	PUNCT	0	Em qual ano de curso se dá o estágio sanduíche?
O	PRON	0	O que o doutorando defende?
que	PRON	0	O que o doutorando defende?
o	DET	0	O que o doutorando defende?
doutorando	NOUN	1	O que o doutorando defende?
defende	VERB	0	O que o doutorando defende?
?	PUNCT	0	O que o doutorando defende?
Qual	DET	0	Qual fundação do estado de São Paulo concedem bolsas de doutorado no exterior?
fundação	NOUN	0	Qual fundação do estado de São Paulo concedem bolsas de doutorado no exterior?
do	ADP	0	Qual fundação do estado de São Paulo concedem bolsas de doutorado no exterior?
estado	NOUN	0	Qual fundação do estado de São Paulo concedem bolsas de doutorado no exterior?
de	ADP	0	Qual fundação do estado de São Paulo concedem bolsas de doutorado no exterior?
São	PROPN	0	Qual fundação do estado de São Paulo concedem bolsas de doutorado no exterior?
Paulo	PROPN	0	Qual fundação do estado de São Paulo concedem bolsas de doutorado no exterior?
concedem	VERB	1	Qual fundação do estado de São Paulo concedem bolsas de doutorado no exterior?
bolsas	NOUN	0	Qual fundação do estado de São Paulo concedem bolsas de doutorado no exterior?
de	ADP	0	Qual fundação do estado de São Paulo concedem bolsas de doutorado no exterior?
doutorado	NOUN	0	Qual fundação do estado de São Paulo concedem bolsas de doutorado no exterior?
no	ADP	0	Qual fundação do estado de São Paulo concedem bolsas de doutorado no exterior?
exterior	NOUN	0	Qual fundação do estado de São Paulo concedem bolsas de doutorado no exterior?
?	PUNCT	0	Qual fundação do estado de São Paulo concedem bolsas de doutorado no exterior?
Quem	PRON	0	Quem concluiu que o Brasil já conta com cursos de doutorado de qualidade suficiente?
concluiu	VERB	0	Quem concluiu que o Brasil já conta com cursos de doutorado de qualidade suficiente?
que	SCONJ	0	Quem concluiu que o Brasil já conta com cursos de doutorado de qualidade suficiente?
o	DET	0	Quem concluiu que o Brasil já conta com cursos de doutorado de qualidade suficiente?
Brasil	PROPN	0	Quem concluiu que o Brasil já conta com cursos de doutorado de qualidade suficiente?
já	ADV	0	Quem concluiu que o Brasil já conta com cursos de doutorado de qualidade suficiente?
conta	VERB	0	Quem concluiu que o Brasil já conta com cursos de doutorado de qualidade suficiente?
com	ADP	0	Quem concluiu que o Brasil já conta com cursos de doutorado de qualidade suficiente?
cursos	NOUN	0	Quem concluiu que o Brasil já conta com cursos de doutorado de qualidade suficiente?
de	ADP	0	Quem concluiu que o Brasil já conta com cursos de doutorado de qualidade suficiente?
doutorado	NOUN	0	Quem concluiu que o Brasil já conta com cursos de doutorado de qualidade suficiente?
de	ADP	0	Quem concluiu que o Brasil já conta com cursos de doutorado de qualidade suficiente?
qualidade	NOUN	0	Quem concluiu que o Brasil já conta com cursos de doutorado de qualidade suficiente?
suficiente	ADJ	0	Quem concluiu que o Brasil já conta com cursos de doutorado de qualidade suficiente?
?	PUNCT	0	Quem concluiu que o Brasil já conta com cursos de doutorado de qualidade suficiente?
A	ADP	0	A quem é destinado a pós-graduação?
quem	PRON	0	A quem é destinado a pós-graduação?
é	AUX	0	A quem é destinado a pós-graduação?
destinado	VERB	0	A quem é destinado a pós-graduação?
a	ADP	0	A quem é destinado a pós-graduação?
pós-graduação	NOUN	1	A quem é destinado a pós-graduação?
?	PUNCT	0	A quem é destinado a pós-graduação?
Quais	DET	1	Quais os tipos de cursos de pós-graduação?
os	DET	0	Quais os tipos de cursos de pós-graduação?
tipos	NOUN	0	Quais os tipos de cursos de pós-graduação?
de	ADP	0	Quais os tipos de cursos de pós-graduação?
cursos	NOUN	0	Quais os tipos de cursos de pós-graduação?
de	ADP	0	Quais os tipos de cursos de pós-graduação?
pós-graduação	NOUN	1	Quais os tipos de cursos de pós-graduação?
?	PUNCT	0	Quais os tipos de cursos de pós-graduação?
O	PRON	0	O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?
que	PRON	0	O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?
evidencia	VERB	0	O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?
a	DET	0	O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?
capacidade	NOUN	0	O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?
de	ADP	0	O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?
redação	NOUN	0	O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?
de	ADP	0	O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?
textos	NOUN	0	O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?
científicos	ADJ	0	O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?
do	ADP	0	O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?
aluno	NOUN	0	O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?
nos	ADP	0	O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?
trabalhos	NOUN	0	O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?
autônomos	ADJ	1	O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?
?	PUNCT	0	O que evidencia a capacidade de redação de textos científicos do aluno nos trabalhos autônomos?
O	PRON	0	O que é esperado do aluno finalizante do curso de mestrado?
que	PRON	0	O que é esperado do aluno finalizante do curso de mestrado?
é	AUX	0	O que é esperado do aluno finalizante do curso de mestrado?
esperado	VERB	0	O que é esperado do aluno finalizante do curso de mestrado?
do	ADP	0	O que é esperado do aluno finalizante do curso de mestrado?
aluno	NOUN	0	O que é esperado do aluno finalizante do curso de mestrado?
finalizante	ADV	1	O que é esperado do aluno finalizante do curso de mestrado?
do	ADP	0	O que é esperado do aluno finalizante do curso de mestrado?
curso	NOUN	0	O que é esperado do aluno finalizante do curso de mestrado?
de	ADP	0	O que é esperado do aluno finalizante do curso de mestrado?
mestrado	NOUN	0	O que é esperado do aluno finalizante do curso de mestrado?
?	PUNCT	0	O que é esperado do aluno finalizante do curso de mestrado?
Qual	PRON	0	Qual a finalidade do mestrado?
a	DET	0	Qual a finalidade do mestrado?
finalidade	NOUN	0	Qual a finalidade do mestrado?
do	ADP	0	Qual a finalidade do mestrado?
mestrado	NOUN	0	Qual a finalidade do mestrado?
?	PUNCT	0	Qual a finalidade do mestrado?
Qual	PRON	0	Qual a principal característica do trabalho autônomo?
a	DET	0	Qual a principal característica do trabalho autônomo?
principal	ADJ	0	Qual a principal característica do trabalho autônomo?
característica	NOUN	0	Qual a principal característica do trabalho autônomo?
do	ADP	0	Qual a principal característica do trabalho autônomo?
trabalho	NOUN	0	Qual a principal característica do trabalho autônomo?
autônomo	ADJ	1	Qual a principal característica do trabalho autônomo?
?	PUNCT	0	Qual a principal característica do trabalho autônomo?
Que	DET	0	Que tipo de trabalho é desenvolvido nos cursos de mestrado?
tipo	NOUN	0	Que tipo de trabalho é desenvolvido nos cursos de mestrado?
de	ADP	0	Que tipo de trabalho é desenvolvido nos cursos de mestrado?
trabalho	NOUN	0	Que tipo de trabalho é desenvolvido nos cursos de mestrado?
é	AUX	0	Que tipo de trabalho é desenvolvido nos cursos de mestrado?
desenvolvido	VERB	0	Que tipo de trabalho é desenvolvido nos cursos de mestrado?
nos	ADP	0	Que tipo de trabalho é desenvolvido nos cursos de mestrado?
cursos	NOUN	0	Que tipo de trabalho é desenvolvido nos cursos de mestrado?
de	ADP	0	Que tipo de trabalho é desenvolvido nos cursos de mestrado?
mestrado	NOUN	0	Que tipo de trabalho é desenvolvido nos cursos de mestrado?
?	PUNCT	0	Que tipo de trabalho é desenvolvido nos cursos de mestrado?
O	DET	0	O tempo além das 360 horas da especialização é destinado para o quê?
tempo	NOUN	0	O tempo além das 360 horas da especialização é destinado para o quê?
além	ADV	0	O tempo além das 360 horas da especialização é destinado para o quê?
das	ADP	0	O tempo além das 360 horas da especialização é destinado para o quê?
360	NUM	0	O tempo além das 360 horas da especialização é destinado para o quê?
horas	NOUN	0	O tempo além das 360 horas da especialização é destinado para o quê?
da	ADP	0	O tempo além das 360 horas da especialização é destinado para o quê?
especialização	NOUN	0	O tempo além das 360 horas da especialização é destinado para o quê?
é	AUX	0	O tempo além das 360 horas da especialização é destinado para o quê?
destinado	VERB	0	O tempo além das 360 horas da especialização é destinado para o quê?
para	ADP	0	O tempo além das 360 horas da especialização é destinado para o quê?
o	DET	0	O tempo além das 360 horas da especialização é destinado para o quê?
quê	PRON	1	O tempo além das 360 horas da especialização é destinado para o quê?
?	PUNCT	0	O tempo além das 360 horas da especialização é destinado para o quê?
Qual	DET	0	Qual nível dos cursos de pós-graduação são regulados pela resolução CNE/CES nº 1?
